font_size,font_is_bold,norm_x0,norm_y0,word_count,char_count,uppercase_ratio,ends_with_punctuation,numbering_pattern,node_degree,avg_neighbor_distance,font_size_ratio,bold_vs_neighbors,space_above,indentation_vs_below,page_idx,node_idx,text_snippet
10.251428604125977,0,0.1216078490213631,0.04877047105268999,11,96,0.10416666666666667,0,0,5,120.94492069563928,0.9185867893445047,0,0.0,-3.4800033569335938,4,9,International 
9.960000038146973,0,0.8064506381165748,0.07786135240034624,1,5,0.2,0,0,4,166.3168611457183,1.0,0,0.0,-336.21075439453125,4,10,Board 
15.960000038146973,0,0.11592156902637357,0.13754571086228495,3,17,0.11764705882352941,0,0,4,173.17526128088517,1.5907731718271014,0,70.30998992919922,-3.0517578125e-05,4,11,Table of Contents 
9.960000038146973,0,0.11592156902637357,0.18273509632457385,3,18,0.1111111111111111,0,0,7,64.2800527314409,0.9172304920119201,0,35.78999328613281,-3.0517578125e-05,4,12,Revision History 
9.960000038146973,0,0.11592151916104984,0.20470497824928977,4,19,0.10526315789473684,0,0,7,62.40594886942415,0.9172304920119201,0,17.400146484375,0.0,4,13,Table of Contents 
9.960000038146973,0,0.11592151916104984,0.22682575264362373,8,52,0.07692307692307693,0,0,7,58.27511231578293,0.9207606975853034,0,17.5196533203125,9.959991455078125,4,14,1. 
9.960000038146973,0,0.11592151916104984,0.2489465270379577,9,60,0.1,0,0,5,45.04952837810876,1.0,0,17.5196533203125,3.0517578125e-05,4,15,2. 
9.960000038146973,0,0.13219601500268077,0.2712181939019097,27,164,0.09146341463414634,0,1,4,52.24062902099886,1.0,0,17.63916015625,-9.959991455078125,4,16,2.1 
9.960000038146973,0,0.11593777525658701,0.363964466133503,11,71,0.09859154929577464,0,0,5,45.91603776690427,1.0,0,73.45504760742188,-0.009918212890625,4,17,3. 
9.960000038146973,0,0.13219611473332823,0.3880973584724195,6,38,0.07894736842105263,0,1,5,31.086413977456562,1.0,0,19.113250732421875,0.0,4,18,3.1 
9.960000038146973,0,0.11592156902637357,0.42446645100911456,3,16,0.0625,0,0,8,127.94393289122519,1.0522979400974897,0,28.8043212890625,5.6399993896484375,4,19,4. 
9.960000038146973,0,0.13219611473332823,0.4467381178730666,8,47,0.0851063829787234,0,1,6,151.7642813051215,1.0709677423765402,0,17.63916015625,-4.3200225830078125,4,20,4.1 
9.960000038146973,0,0.12516555287479575,0.9074636131826074,9,38,0.07894736842105263,0,0,4,315.4203948084673,1.1103678936877472,0,364.89459228515625,-5.657318115234375,4,21,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,355.4185515872524,0.6024096362469775,0,18.1788330078125,0.0,4,22,© International Software Testing Qualifications Bo
10.251428604125977,0,0.1216078490213631,0.04877047105268999,11,96,0.10416666666666667,0,0,5,155.64427282969862,0.9185867893445047,0,0.0,419.12378692626953,5,0,International 
9.960000038146973,0,0.8064506381165748,0.07786135240034624,1,5,0.2,0,0,4,233.46636486363792,0.9927381462538318,0,23.03997802734375,-422.6037902832031,5,1,Board 
15.960000038146973,0,0.11592156902637357,0.13754571086228495,1,16,0.0625,0,0,4,173.9713029034474,1.5907731718271014,0,70.30998992919922,0.0,5,2,Acknowledgements 
9.960000038146973,0,0.11592156902637357,0.1828866053109217,18,129,0.07751937984496124,1,0,6,117.52079660534719,0.9047495462131696,0,35.90998840332031,0.0,5,3,This document was produced by a team from the Inte
9.960000038146973,0,0.11592156902637357,0.2263735376223169,17,104,0.04807692307692308,1,0,7,118.88529378093138,0.9172304920119201,0,34.441650390625,0.0,5,4,The Agile Extension team thanks the review team an
9.960000038146973,0,0.11592156902637357,0.25546125932173297,53,384,0.1015625,1,0,8,132.21371219123125,0.926819541694393,0,23.0374755859375,-3.0517578125e-05,5,5,At the time the Foundation Level Agile Extension S
9.960000038146973,0,0.11592156902637357,0.32808623651061397,24,165,0.12727272727272726,1,0,6,109.43651915823796,1.0,0,57.51898193359375,-3.0517578125e-05,5,6,"Authors: Rex Black, Anders Claesson, Gerry Coleman"
9.960000038146973,0,0.11592156902637357,0.37157320735430477,41,340,0.12058823529411765,1,0,7,199.0729867769387,1.0602189784726876,0,34.441680908203125,5.6399993896484375,5,7,"Internal Reviewers: Mette Bruhn-Pedersen, Christop"
9.960000038146973,0,0.11592151916104984,0.44416046142578125,141,991,0.12008072653884964,1,0,6,196.4590063778609,1.0709677423765402,0,57.489105224609375,5.6400299072265625,5,8,"The team thanks also the following persons, from t"
9.960000038146973,0,0.11592151916104984,0.6039229498969184,18,102,0.08823529411764706,1,0,5,199.87235662597502,1.086387435099592,0,126.53189086914062,5.6400299072265625,5,9,This document was formally approved for release by
9.960000038146973,0,0.12513294095307395,0.9075017601552636,9,38,0.07894736842105263,0,0,4,278.81536194150294,1.1103678936877472,0,240.43441772460938,-5.637359619140625,5,10,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,316.77572175178864,0.6024096362469775,0,18.14862060546875,0.0,5,11,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,204.01282565800742,0.8627111309318664,0,23.03997802734375,-359.80601501464844,6,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,4,132.27312685114617,0.8987783592934966,0,0.0,-3.4800186157226562,6,1,International 
15.960000038146973,0,0.11592156902637357,0.15527295584630485,7,50,0.08,0,0,5,117.69950363786003,1.5915436756539838,0,61.30998992919922,-1.52587890625e-05,6,2,1. Introduction to the Foundation Level Extensions
9.960000038146973,0,0.1159215440937117,0.18470479021168718,33,218,0.04128440366972477,1,0,5,103.1002763570677,0.8870680446594208,0,23.310012817382812,0.0,6,3,This overview document is intended for anyone with
9.960000038146973,0,0.1159215440937117,0.24274197973386205,42,261,0.05363984674329502,1,0,8,142.5682348968921,0.9262962105136229,0,45.9654541015625,0.009979248046875,6,4,"From time to time, ISTQB will update this document"
9.960000038146973,0,0.1159215440937117,0.3009678233753551,107,647,0.0571870170015456,1,0,6,123.94395242413145,0.9087591244051608,0,46.1148681640625,18.007705688476562,6,5,The ISTQB Foundation and Advanced Level syllabi ha
9.960000038146973,0,0.1159215814927045,0.41705460981889203,9,68,0.058823529411764705,0,0,6,209.46806159322887,1.0709677423765402,0,91.94073486328125,5.639991760253906,6,6,The following Foundation Level Extension syllabus 
9.960000038146973,0,0.1453458997938368,0.43064899637241555,3,14,0.14285714285714285,0,0,6,253.82899737812158,1.0709677423765402,0,10.766754150390625,-12.367691040039062,6,7, 
9.960000038146973,0,0.1159378500545726,0.46144705107717804,62,420,0.03571428571428571,1,0,6,216.26885756484762,1.0709677423765402,0,24.392059326171875,5.630035400390625,6,8,"In this document, each Foundation Level Extension "
9.960000038146973,0,0.12514922198127298,0.9074839582346906,9,38,0.07894736842105263,0,0,4,325.2868117844199,1.1103678936877472,0,353.26123046875,12.360366821289062,6,9,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,336.072594353422,0.6024096362469775,0,18.1627197265625,0.0,6,10,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,205.12933123159314,0.8627111309318664,0,23.03997802734375,-359.8059997558594,7,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,4,142.97531690068178,0.8987783592934966,0,0.0,-3.4800033569335938,7,1,International 
15.960000038146973,0,0.11592156902637357,0.15527295584630485,8,58,0.10344827586206896,0,0,5,121.01711030132051,1.4717816309786085,0,61.30998992919922,0.0,7,2,2. Introduction to Foundation Level Agile Tester E
9.960000038146973,0,0.11592156902637357,0.1828435647367227,70,452,0.024336283185840708,1,0,6,123.74091417939648,0.8515246523847724,0,21.835922241210938,0.0,7,3,The certification for Foundation Level Extension –
14.039999961853027,0,0.11592156902637357,0.27443660389293323,3,21,0.09523809523809523,0,1,4,175.80620917117625,1.2251308826455491,0,72.54168701171875,17.997726440429688,7,4,2.1 Intended Audience 
9.960000038146973,0,0.11592156902637357,0.302275416826961,16,106,0.05660377358490566,0,0,7,142.43753894708416,0.8699775406366973,0,22.04833984375,0.019927978515625,7,5,The Foundation Level Extension – Agile Tester qual
9.960000038146973,0,0.14532961876563777,0.31868682244811397,109,696,0.017241379310344827,1,0,5,119.79382858273156,0.9242761708418681,0,12.997833251953125,-17.967849731445312,7,6,1. Professionals who have achieved in-depth testin
9.960000038146973,0,0.11595413108277165,0.478424072265625,25,182,0.005494505494505495,1,0,4,102.76141399817573,1.0,0,126.51190185546875,-0.019927978515625,7,7,These professionals include people who are in role
9.960000038146973,0,0.11597038717830882,0.5202258716930043,42,304,0.029605263157894735,1,0,5,112.48008934703971,0.9242761708418681,0,33.107025146484375,-0.029876708984375,7,8,This Foundation Level Extension – Agile Tester cer
14.039999961853027,0,0.11592156902637357,0.611772479433002,5,28,0.10714285714285714,0,1,4,150.36798337252318,1.2786885188947157,0,72.50491333007812,0.019927978515625,7,9,2.2 Career Paths for Testers 
9.960000038146973,0,0.11592156902637357,0.6414346405954072,53,337,0.03560830860534125,1,0,6,116.73012541734329,0.936090226911745,0,23.492431640625,0.0,7,10,"Building on the Foundation Level, the Agile Tester"
9.960000038146973,0,0.11595413108277165,0.7121983537770281,20,143,0.14685314685314685,1,0,7,120.81953720066382,0.8952234227603829,0,56.04486083984375,5.617431640625,7,11,People possessing an ISTQB Foundation Level Extens
14.039999961853027,0,0.11592156902637357,0.7748406920770202,3,23,0.08695652173913043,0,1,4,143.89568432396675,1.405405400245249,0,49.61273193359375,0.019927978515625,7,12,2.3 Learning Objectives 
9.960000038146973,0,0.11592156902637357,0.8045027761748342,29,186,0.03225806451612903,1,0,6,107.62737252395232,0.9979959938989689,0,23.49237060546875,5.6399993896484375,7,13,"In general, the Foundation Level syllabus is exami"
9.960000038146973,0,0.11592156902637357,0.8479897084862295,19,120,0.03333333333333333,1,0,5,100.87737785383617,1.086387435099592,0,34.441650390625,5.6399993896484375,7,14,"In addition, all Foundation Level syllabus learnin"
9.960000038146973,0,0.12513294095307395,0.9074354075422191,9,38,0.07894736842105263,0,0,4,105.8765163544366,1.1103678936877472,0,47.08099365234375,0.0026397705078125,7,15,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,157.46914761346724,0.5464480864824526,0,18.201171875,0.0,7,16,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,205.34957272204093,0.9915380788351222,0,23.03997802734375,-359.8059997558594,8,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,4,143.8930324162606,0.9380692180233966,0,0.0,-3.4800033569335938,8,1,International 
9.960000038146973,0,0.1159215440937117,0.13743205022330235,39,254,0.01968503937007874,1,0,6,127.70735786668656,0.8754761231710289,0,47.17999267578125,1.52587890625e-05,8,2,"That said, each extension level exam focuses on th"
14.039999961853027,0,0.11592156902637357,0.19822450117631393,3,22,0.09090909090909091,0,1,5,143.1501905992625,1.2947251875567545,0,48.147621154785156,-1.52587890625e-05,8,3,2.4 Entry Requirements 
9.960000038146973,0,0.11592156902637357,0.22602539833145913,23,148,0.08783783783783784,1,0,8,125.31452576979288,0.9036062618852503,0,22.018310546875,0.0,8,4,To be able to participate in a Foundation Level Ex
14.039999961853027,0,0.11592156902637357,0.2741335859202375,5,33,0.09090909090909091,0,1,5,111.61377993207971,1.3028953166325279,0,38.1016845703125,0.0,8,5,2.5 Structure and Course Duration 
9.960000038146973,0,0.11592156902637357,0.3019723988542653,19,123,0.06504065040650407,1,0,9,111.38930111390648,0.9564660700802258,0,22.04833984375,0.0,8,6,The Foundation Level Extension – Agile Tester syll
9.960000038146973,0,0.11592156902637357,0.3473206337052162,12,67,0.014925373134328358,0,0,6,98.40443218389198,0.8798586596253526,0,35.915802001953125,141.26600646972656,8,7,The syllabi must be taught in the following minimu
9.960000038146973,0,0.34674837698344313,0.38065176299124054,2,13,0.15384615384615385,0,0,6,63.739199700467985,1.0,0,26.39825439453125,-141.26600646972656,8,8,Syllabus 
9.960000038146973,0,0.34674837698344313,0.4035305447048611,3,22,0.09090909090909091,0,0,7,156.18607763505602,1.0602189784726876,0,18.1199951171875,-135.62600708007812,8,9,Baseline: Foundation 
9.960000038146973,0,0.34674837698344313,0.4262578174321338,4,25,0.12,0,0,6,164.85490380579282,1.0709677423765402,0,18.0,-135.62600708007812,8,10,Extension: Agile Tester 
9.960000038146973,0,0.11592156902637357,0.4635305693655303,18,116,0.05172413793103448,1,0,6,171.71387486720505,1.0709677423765402,0,29.52001953125,5.6399993896484375,8,11,The following figure shows the structure of the Ag
9.960000038146973,0,0.1251372543035769,0.9074337891858033,9,38,0.07894736842105263,0,0,4,321.0600368952799,1.1103678936877472,0,351.57135009765625,135.62600708007812,8,12,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,354.9307958342549,0.6024096362469775,0,18.20245361328125,0.0,8,13,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,351.72619515495546,0.900135564609939,0,23.03997802734375,-354.16864013671875,9,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,5,371.0501316937642,1.0316506426329533,0,0.0,2.1599960327148438,9,1,International 
14.039999961853027,0,0.11592156902637357,0.16913354276406645,4,22,0.13636363636363635,0,1,5,377.7438557064969,1.520138579189588,0,72.2875747680664,5.637359619140625,9,2,2.6 Keeping It Current 
9.960000038146973,0,0.11592156902637357,0.19879574245876735,56,371,0.0215633423180593,1,0,5,325.02043715350027,0.990847594935114,0,23.492462158203125,5.6399993896484375,9,3,The software industry changes rapidly. To deal wit
9.960000038146973,0,0.12513294095307395,0.9074523617522885,9,38,0.07894736842105263,0,0,5,531.1591465115432,0.990847594935114,0,561.2560424804688,-5.637359619140625,9,4,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,509.9547302089836,0.5422503380496411,0,18.187744140625,0.0,9,5,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,216.74722665981187,0.8627111309318664,0,23.03997802734375,-322.9700012207031,10,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,4,159.4860425981898,0.8253205141063625,0,0.0,-3.4800033569335938,10,1,International 
15.960000038146973,0,0.11592156902637357,0.14835114912553268,10,68,0.10294117647058823,0,0,5,133.09055194610121,1.4717816309786085,0,55.827919006347656,0.0,10,2,3. Overview of the Foundation Level Extension – Ag
14.039999961853027,0,0.11592156902637357,0.23731536094588462,3,21,0.09523809523809523,0,1,5,153.5111018852414,1.2504453077789763,0,70.45965576171875,36.83599853515625,10,3,3.1 Business Outcomes 
9.960000038146973,0,0.11592156902637357,0.26697756064058553,21,142,0.056338028169014086,1,0,8,137.76302940211696,0.8843507226236016,0,23.492462158203125,-0.0099639892578125,10,4,This section lists the Business Outcomes expected 
9.960000038146973,0,0.11590528799817452,0.30864102912671637,4,20,0.15,0,0,4,145.83924178601137,0.9071038270350947,0,32.997467041015625,0.0099639892578125,10,5,An Agile Tester can… 
9.960000038146973,0,0.17611110911649816,0.3395911322699653,18,131,0.04580152671755725,1,0,6,110.63620178048279,0.9087591244051608,0,57.50994873046875,0.0,10,6,AFM1 
9.960000038146973,0,0.17611110911649816,0.3832275313560409,12,84,0.05952380952380952,1,0,5,65.53388017598215,1.0,0,34.560028076171875,0.0,10,7,AFM2 
9.960000038146973,0,0.17611110911649816,0.4147426720821496,9,64,0.078125,1,0,7,97.01215107322996,0.9447154483311468,0,24.959991455078125,0.0,10,8,AFM3 
9.960000038146973,0,0.17611110911649816,0.4464093603269018,12,75,0.06666666666666667,1,0,7,75.0088535241615,1.0,0,25.08001708984375,-36.836029052734375,10,9,AFM4 
9.960000038146973,0,0.17611110911649816,0.4780760100393584,9,57,0.08771929824561403,1,0,8,111.44937194560961,0.9512893993247722,0,25.079986572265625,-36.83599853515625,10,10,AFM5 
9.960000038146973,0,0.17611110911649816,0.5097679369377367,18,151,0.026490066225165563,1,0,4,64.0527157857623,1.0,0,25.100006103515625,-36.836029052734375,10,11,AFM6 
9.960000038146973,0,0.17611110911649816,0.5532527885051689,15,106,0.03773584905660377,1,0,5,93.90643929072363,1.0,0,34.44000244140625,-18.838279724121094,10,12,AFM7 
9.960000038146973,0,0.11592151916104984,0.6103309477218474,27,173,0.046242774566473986,1,0,8,141.0344233597164,0.9512893993247722,0,45.205902099609375,5.63739013671875,10,13,"In general, a Certified Tester Foundation Level – "
14.039999961853027,0,0.11592156902637357,0.6729846530490451,2,11,0.09090909090909091,0,1,4,164.29771601688384,1.5652173820592863,0,49.621734619140625,5.6399993896484375,10,14,3.2 Content 
9.960000038146973,0,0.11592156902637357,0.7026845758611505,5,37,0.10810810810810811,0,0,5,156.70306195895895,0.997596156142314,0,23.5223388671875,5.637359619140625,10,15,Chapter 1: Agile Software Development 
9.960000038146973,0,0.14532960629930683,0.7162790009469697,117,752,0.015957446808510637,1,0,5,158.06860321640585,1.086387435099592,0,10.76678466796875,-12.357719421386719,10,16, 
9.960000038146973,0,0.12513294095307395,0.907468314122672,9,39,0.07692307692307693,0,0,4,172.64876781241162,1.1103678936877472,0,151.42193603515625,-5.63739013671875,10,17,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,183.93294516315666,0.5464480864824526,0,18.17510986328125,0.0,10,18,© International Software Testing Qualifications Bo
10.251428604125977,0,0.1216078490213631,0.04877047105268999,11,96,0.10416666666666667,0,0,5,197.32921075372263,1.029259896070565,0,0.0,14.517715454101562,11,0,International 
9.960000038146973,0,0.8064506381165748,0.07786135240034624,1,5,0.2,0,0,4,270.2219025028128,0.9927381462538318,0,23.03997802734375,-404.60607147216797,11,1,Board 
9.960000038146973,0,0.11592156902637357,0.13743205022330235,9,73,0.0958904109589041,0,0,5,179.6026479122118,0.9941820672076569,0,47.17999267578125,17.997718811035156,11,2,"Chapter 2: Fundamental Agile Testing Principles, P"
9.960000038146973,0,0.14532960629930683,0.15102645604297368,147,875,0.017142857142857144,1,0,7,274.2873728007923,1.055541137248698,0,10.766769409179688,-12.357719421386719,11,3, 
9.960000038146973,0,0.11592156902637357,0.33219300857698075,8,55,0.10909090909090909,0,0,6,273.3431295680532,1.0654034235440806,0,143.4839096069336,5.6399993896484375,11,4,"Chapter 3: Agile Testing Methods, Techniques, and "
9.960000038146973,0,0.14532960629930683,0.34578739513050427,220,1327,0.01281085154483798,1,0,7,295.8201566756928,1.055541137248698,0,10.766754150390625,-12.357719421386719,11,5, 
9.960000038146973,0,0.12513294095307395,0.907508773033065,9,39,0.07692307692307693,0,0,4,376.8078083443606,1.1103678936877472,0,444.8833312988281,12.360359191894531,11,6,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,401.9493305111031,0.6024096362469775,0,18.14306640625,0.0,11,7,© International Software Testing Qualifications Bo
9.960000038146973,0,0.7038398692810458,0.07786135240034624,2,20,0.1,0,0,4,248.06446029099106,1.0210148644227641,0,23.03997802734375,-354.40599822998047,12,0,Qualifications Board 
10.300000031789144,0,0.1216078490213631,0.04877047105268999,10,81,0.1111111111111111,0,0,4,172.7190138090696,0.922112801976633,0,0.0,-3.4800033569335938,12,1,International 
15.960000038146973,0,0.11592156902637357,0.15527295584630485,2,13,0.07692307692307693,0,0,5,137.81666550789814,1.3965698312078796,0,84.34996795654297,0.0,12,2,4. References 
14.039999961853027,0,0.11592156902637357,0.21640627311937738,2,14,0.07142857142857142,0,1,5,129.1477022962117,1.195504081744744,0,48.41758728027344,5.400001525878906,12,3,4.1 Trademarks 
9.960000038146973,0,0.11592156902637357,0.2460684728140783,12,80,0.0125,0,0,7,133.44154555020984,0.8393932119147762,0,23.492462158203125,5.400001525878906,12,4,The following registered trademarks and service ma
8.800000031789144,0,0.11592156902637357,0.27656013797027895,12,91,0.10989010989010989,0,0,9,223.61860492207632,0.7905769631712535,0,24.149398803710938,5.6399993896484375,12,5,ISTQB® is a registered trademark of the Internatio
14.039999961853027,0,0.11592156902637357,0.32508052479137073,5,27,0.1111111111111111,0,1,7,220.4380145481604,1.3160149911693924,0,38.42814636230469,5.6399993896484375,12,6,4.2 Documents and Web Sites 
9.960000038146973,0,0.12474510093140447,0.3545911769674282,24,182,0.12087912087912088,0,0,7,245.0978713224027,0.9582188042882724,0,23.3724365234375,0.23999786376953125,12,7,Identifier 
9.960000038146973,0,0.1251372543035769,0.9074337891858033,9,39,0.07692307692307693,0,0,4,390.29132453018275,1.026804126802749,0,437.8513488769531,-5.6399993896484375,12,8,Version 2014 
6.0,0,0.1251372543035769,0.9304166851621686,6,53,0.09433962264150944,0,0,4,407.20063009198907,0.5612722161072685,0,18.20245361328125,0.0,12,9,© International Software Testing Qualifications Bo
